********************************************************************************
Field Output Report, written Mon Mar 24 21:52:21 2025

Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Increment      0: Base State

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
              73              0.              0.              0.
              74              0.              0.              0.
              75              0.              0.              0.
              76              0.              0.              0.
              77              0.              0.              0.
              78              0.              0.              0.
              79              0.              0.              0.
              80              0.              0.              0.
              81              0.              0.              0.
              82              0.              0.              0.
              83              0.              0.              0.
              84              0.              0.              0.
              85              0.              0.              0.
              86              0.              0.              0.
              87              0.              0.              0.
              88              0.              0.              0.
              89              0.              0.              0.
              90              0.              0.              0.
              91              0.              0.              0.
              92              0.              0.              0.
              93              0.              0.              0.
              94              0.              0.              0.
              95              0.              0.              0.
              96              0.              0.              0.
              97              0.              0.              0.


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         1: Value =   60495.     Freq =   39.145     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -882.392E-18     159.286E-18        -1.49686
              18     759.983E-18    -975.327E-18        -1.20136
              19     192.920E-18    -2.36592E-15        -1.32848
              20    -1.73221E-15     1.42383E-15        -1.47275
              21    -6.75355E-15    -3.05325E-15         4.35822
              22     4.18020E-15    -2.71374E-15         6.31938
              23    -4.51221E-15    -2.22105E-15         3.00744
              24    -4.47367E-15     3.53368E-15         6.29410
              25    -4.64190E-15    -2.05376E-15        -38.3827
              26    -5.25312E-15     1.63876E-15        -56.3046
              27     1.17044E-15    -1.80166E-15        -63.5987
              28     1.59114E-15    -3.44531E-15        -52.3298
              29    -1.86972E-15    -2.53266E-15        -12.4428
              30    -2.28615E-15    -1.40853E-15        -6.41729
              31    -1.14898E-15    -3.47287E-15        -19.3419
              32     419.588E-18    -892.964E-18     422.154E-03
              33    -3.97565E-15    -4.17583E-15        -46.4656
              34    -2.71995E-15    -985.836E-18         1.03879
              35    -3.58664E-15    -2.22589E-15        -20.3108
              36    -1.02656E-15    -135.440E-18    -49.0288E-03
              37    -1.43604E-15     2.42093E-15        -1.30836
              38    -3.66318E-15     1.59683E-15        -6.07770
              39    -7.11911E-15    -634.719E-18        -9.01129
              40    -1.26035E-15     4.96588E-15        -12.5204
              41    -319.458E-18    -568.943E-18     136.361E-03
              42    -822.980E-18     390.209E-18         2.93784
              43    -7.80098E-15     1.62641E-15        -11.9818
              44    -6.02258E-15     203.083E-18        -10.6955
              45    -8.84576E-15     3.37849E-15        -14.6086
              46    -3.32792E-15     2.07218E-15     644.495E-03
              47    -5.48071E-15     3.19512E-15        -36.1828
              48    -2.79531E-15     100.424E-18     873.314E-03
              49    -3.95679E-15    -3.15079E-15        -21.9085
              50    -1.78460E-15     582.753E-18    -58.8303E-03
              51     3.62265E-15    -3.48360E-15        -24.3577
              52     1.55696E-15    -2.57837E-15    -229.141E-03
              53     633.913E-18    -2.44982E-15        -5.67630
              54    -1.69345E-15    -4.29837E-15        -6.37815
              55     1.02038E-15    -5.00334E-15        -20.3038
              56    -144.837E-18    -753.762E-18    -72.6429E-03
              57     312.798E-18    -941.709E-18     52.0578E-03
              58    -3.11276E-15    -5.17362E-15        -38.1599
              59     208.473E-18    -1.34188E-15    -680.709E-03
              60     19.0577E-18    -477.639E-18    -58.3908E-03
              61    -1.99676E-15     3.93979E-15        -24.4331
              62     5.50242E-15    -2.41480E-15        -26.5359
              63    -3.64928E-15     6.48629E-15        -28.3934
              64    -2.73933E-15     4.57660E-15        -17.8516
              65    -4.50318E-15     3.29055E-15        -37.2747
              66    -3.01525E-15    -1.88450E-15        -24.6681
              67    -15.8166E-18    -53.9349E-18     292.462E-03
              68     89.3649E-18    -266.022E-18     497.680E-03
              69     131.318E-18    -201.603E-18     13.0486E-03
              70     179.302E-18    -497.829E-18     1.36212E-03
              71    -2.08053E-15    -1.44720E-15     564.905E-03
              72     1.69085E-15    -6.22275E-15        -53.6370
              73    -3.13951E-15    -2.85401E-15        -31.9010
              74    -6.01566E-15    -534.488E-18        -28.7877
              75    -6.95688E-15     1.74670E-15        -28.9330
              76    -4.40583E-15    -4.98988E-15        -36.3769
              77    -1.31055E-15    -2.37453E-15    -93.0567E-03
              78    -788.404E-18    -2.48204E-15        -1.19506
              79    -312.120E-18    -589.868E-18    -11.5744E-03
              80     66.9471E-18    -41.5909E-18    -7.06346E-03
              81    -26.7228E-18    -1.59825E-15    -150.145E-03
              82     2.54577E-15    -5.06736E-15        -45.9791
              83    -8.51645E-15    -2.01595E-15        -22.3944
              84    -4.31462E-15    -132.971E-18        -38.3275
              85    -1.19722E-15    -2.89674E-15    -651.675E-03
              86    -681.740E-18    -1.01768E-15    -124.439E-03
              87     1.08765E-15     514.035E-18        -51.2859
              88    -2.15260E-15    -1.13176E-15        -51.1041
              89    -2.84858E-15    -3.25270E-15        -56.2265
              90    -3.40426E-15    -3.25183E-15        -44.0285
              91    -504.941E-18    -2.07862E-15    -304.559E-03
              92    -5.11504E-15     297.957E-18        -38.5221
              93    -318.837E-18    -884.804E-18     199.678E-03
              94    -3.80256E-15    -3.25411E-15        -40.3222
              95    -3.11084E-15    -5.90669E-15        -35.0076
              96    -2.75385E-15    -1.27045E-15        -46.1278
              97    -2.49052E-15    -3.10733E-15        -45.6001


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         2: Value =  3.56059E+05 Freq =   94.969     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     1.09917E-15     694.073E-18     36.1283E-03
              18    -1.71191E-15     795.130E-18         1.08327
              19     853.843E-18     3.47086E-15        -1.24817
              20     3.29518E-15    -1.03472E-15    -631.824E-03
              21     7.47847E-15     8.29370E-15        -1.01491
              22    -13.1153E-15     4.53672E-15        -1.42682
              23     3.81153E-15     4.85804E-15         10.5713
              24     737.718E-18    -3.30229E-15     47.5099E-03
              25     3.16800E-15     5.10600E-15         60.6770
              26     2.24817E-15     1.64320E-15         9.19180
              27    -6.03784E-15     4.70288E-15         2.20397
              28    -5.27617E-15     6.89449E-15         59.3862
              29    -2.40155E-15     5.49228E-15        -23.1974
              30     454.795E-18     4.04815E-15        -17.4528
              31    -4.90325E-15     5.04512E-15        -26.2664
              32    -3.24488E-15     2.46787E-15     372.947E-03
              33    -454.119E-18     7.88515E-15        -55.5355
              34     2.94041E-15     3.34211E-15        -3.97427
              35     463.768E-18     5.07462E-15        -45.3425
              36     866.015E-18     1.09774E-15        -1.14417
              37    -1.95161E-15    -2.57670E-15    -46.6525E-03
              38     2.12336E-15    -808.487E-18        -7.57016
              39     7.43674E-15     3.05879E-15        -14.6114
              40    -3.59136E-15    -5.14917E-15        -11.4554
              41    -182.286E-18     847.156E-18     360.051E-03
              42    -973.522E-18    -443.746E-18         1.65847
              43     9.62345E-15    -1.09850E-15         20.7437
              44     6.93313E-15     1.70611E-15         26.8087
              45     9.62821E-15    -3.93062E-15         19.8416
              46     3.72249E-15    -1.82137E-15    -288.794E-03
              47     3.58566E-15    -2.49699E-15         41.9818
              48     3.38949E-15     1.05319E-15         5.83696
              49     3.62095E-15     5.26510E-15         51.4747
              50     2.25332E-15    -49.8984E-18         1.34545
              51    -7.67381E-15     8.56739E-15         17.7321
              52    -3.71310E-15     4.28286E-15        -1.38394
              53    -2.12236E-15     5.71914E-15         9.31676
              54     1.36772E-15     8.69160E-15         16.2830
              55    -3.27658E-15     9.86144E-15         28.2189
              56     180.878E-18     1.41976E-15     256.545E-03
              57    -384.719E-18     1.48416E-15    -176.488E-03
              58    -1.46542E-15     11.1664E-15        -61.7781
              59    -499.084E-18     2.68874E-15         1.33965
              60    -85.6769E-18     935.848E-18     148.290E-03
              61    -2.86067E-15    -2.50321E-15        -28.0092
              62    -13.4145E-15     2.63833E-15        -9.49881
              63    -1.33520E-15    -6.70184E-15        -12.0244
              64    -74.9132E-18    -5.88141E-15         13.1270
              65     2.31664E-15    -2.44405E-15         13.8319
              66     1.97309E-15     3.12224E-15         46.6387
              67    -912.046E-18    -110.142E-18     527.304E-03
              68    -1.20473E-15     174.382E-18         1.17517
              69    -401.457E-18     419.537E-18     186.223E-03
              70    -985.937E-18     650.089E-18     839.581E-03
              71     1.85471E-15     2.76497E-15    -135.775E-03
              72    -6.80891E-15     11.3771E-15        -8.34658
              73    -1.48606E-15     5.47828E-15        -59.1953
              74     5.85981E-15     2.34671E-15         53.9423
              75     6.71221E-15    -638.580E-18         46.5257
              76     2.52269E-15     9.07149E-15         66.1177
              77     1.67110E-15     4.07376E-15         7.61071
              78     971.190E-18     4.73172E-15         4.54946
              79     518.506E-18     987.639E-18     217.821E-03
              80    -78.8959E-18     47.1399E-18     7.60204E-03
              81     410.395E-18     2.52398E-15     520.121E-03
              82    -6.96697E-15     8.94079E-15         41.7877
              83     8.09855E-15     6.11525E-15        -40.9028
              84    -586.393E-21     3.54691E-15        -50.8362
              85     1.60978E-15     5.19072E-15         5.12956
              86     1.25879E-15     1.68873E-15         1.38777
              87    -7.33401E-15     2.93799E-15        -32.8997
              88    -539.960E-18     4.96352E-15         46.7830
              89    -1.88893E-15     7.98664E-15        -53.6107
              90    -696.697E-18     7.23094E-15        -66.5429
              91     1.13601E-15     3.36365E-15         2.38875
              92     3.65588E-15     1.86467E-15         54.3875
              93    -319.667E-18     1.27180E-15     962.836E-03
              94     2.28360E-15     6.63355E-15         64.8613
              95     619.258E-18     9.65595E-15         61.8319
              96     125.252E-18     4.48084E-15         56.6812
              97     100.849E-18     6.90875E-15         63.2574


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         3: Value =  4.49965E+05 Freq =   106.76     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     363.606E-18    -1.15022E-15         1.49219
              18     855.289E-18    -1.86285E-15    -362.677E-03
              19    -1.67821E-15     220.990E-18         1.00055
              20     2.16739E-15     2.57508E-15        -1.49107
              21    -2.66187E-15     9.42483E-15     40.7717E-03
              22     13.2068E-15    -201.109E-18        -10.6043
              23     8.91600E-15    -11.7993E-15         3.79426
              24    -4.47769E-15     4.94045E-15         9.81542
              25     3.45779E-15     409.158E-18        -33.5459
              26     2.00849E-15    -921.748E-18        -54.4454
              27    -6.71180E-15     6.49777E-15         7.89239
              28     978.224E-18    -276.088E-18         2.26523
              29     8.37264E-15     2.33735E-15         14.3081
              30     5.17138E-15     4.61662E-15         4.16034
              31     12.7174E-15     921.205E-18         31.6475
              32     4.94606E-15    -424.161E-18     104.385E-03
              33     2.24102E-15     5.47690E-15         41.1863
              34    -312.593E-18     2.78086E-15    -411.615E-03
              35     843.481E-18     5.05495E-15         4.35457
              36     360.990E-18     714.276E-18    -43.0128E-03
              37    -1.47108E-15     500.882E-18        -3.50809
              38     256.771E-18     3.64266E-15        -11.0596
              39    -1.73867E-15     5.79680E-15        -15.1690
              40    -3.58645E-15     2.15939E-15        -25.3496
              41    -301.645E-18    -184.354E-18     189.140E-03
              42    -758.479E-18     194.335E-18         5.71527
              43     1.79470E-15    -685.350E-18        -17.1584
              44     2.94274E-15     287.384E-18        -8.98317
              45     504.019E-18    -1.21734E-15        -29.5327
              46    -312.859E-18     2.24523E-15     222.373E-03
              47    -1.94692E-15    -85.5147E-18        -54.6494
              48     4.76491E-15    -2.59564E-15         1.12028
              49     10.1392E-15    -7.60731E-15        -1.36250
              50     1.69301E-15     271.932E-18     121.188E-03
              51     2.47677E-15    -7.33333E-15         47.0641
              52     3.52257E-15    -902.212E-18         1.13335
              53     3.19254E-15    -4.17117E-15         11.0542
              54     4.93551E-15    -9.02430E-15         12.5404
              55     4.48170E-15    -8.64015E-15         35.4263
              56     424.334E-18    -966.276E-18     102.415E-03
              57     112.236E-18    -220.171E-18    -125.820E-03
              58     529.069E-18     631.114E-18        -10.0696
              59     1.37371E-15    -2.11711E-15         1.14212
              60     460.801E-18    -718.673E-18     77.9711E-03
              61    -36.5332E-18     1.59780E-15        -44.1911
              62     1.83939E-15     7.93348E-15         54.7305
              63     542.483E-18    -3.47611E-15        -56.5712
              64    -3.81021E-15    -130.853E-18        -41.4293
              65    -3.08325E-15    -2.13412E-15        -66.3984
              66     6.43836E-15    -4.64322E-15         29.7406
              67    -149.449E-18    -188.318E-18     545.980E-03
              68     80.2985E-18    -641.638E-18         1.40673
              69     42.8893E-18    -98.1927E-18     109.552E-03
              70     221.466E-18    -583.488E-18     443.413E-03
              71    -1.12169E-15     1.06288E-15     265.518E-03
              72    -4.09453E-15    -2.97118E-15         64.8976
              73     3.98578E-15     4.98599E-15         20.3954
              74     4.42721E-15    -1.57221E-15        -26.5317
              75     2.93249E-15    -1.29793E-15        -37.3897
              76     5.71184E-15    -237.957E-18        -15.2051
              77     1.66867E-15    -3.72636E-15         3.08554
              78     1.57696E-15    -2.80488E-15         2.21297
              79     216.307E-18    -576.782E-18     60.9528E-03
              80    -29.1110E-18    -3.91655E-18     10.4834E-03
              81    -26.0067E-18    -827.650E-18     380.075E-03
              82     1.16428E-15    -3.16449E-15         55.6156
              83    -2.46858E-15    -897.623E-18        -21.3234
              84     2.62718E-15    -2.89044E-15        -41.2198
              85     1.63006E-15    -3.49505E-15         1.97632
              86     51.5838E-18    -810.159E-18     566.809E-03
              87     2.61988E-15    -1.48003E-15        -53.8316
              88    -6.75362E-15     2.87112E-15        -44.8271
              89     3.94121E-15    -750.842E-18         1.43121
              90     2.19288E-15     1.59724E-15         14.3941
              91     44.8277E-18    -1.46442E-15         1.27883
              92     729.280E-18     276.333E-18        -44.0484
              93    -113.157E-18    -417.423E-18     412.413E-03
              94     4.25708E-15    -51.0320E-18        -25.5132
              95     7.05101E-15    -4.13196E-15         15.5937
              96    -937.757E-18     1.64609E-15        -40.1575
              97     974.449E-18     968.108E-18        -28.6518


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         4: Value =  1.15980E+06 Freq =   171.40     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -2.23513E-15     2.49901E-15        -4.29916
              18     260.425E-18    -7.06976E-15        -5.72712
              19    -842.168E-18    -8.92315E-15        -7.45569
              20     564.621E-18     9.16933E-15        -5.75595
              21    -18.5325E-15     13.7589E-15         23.7555
              22     15.6924E-15    -24.6191E-15        -14.5850
              23     2.48769E-15    -18.3418E-15         58.4720
              24    -24.3662E-15     9.49538E-15    -682.157E-03
              25    -12.2631E-15     3.20910E-15         18.6393
              26    -21.0263E-15     9.77767E-15        -39.3227
              27    -18.1529E-15     10.0185E-15        -38.5530
              28     320.816E-18    -3.15427E-15         3.79166
              29    -4.89134E-15    -3.45409E-15         24.3669
              30    -5.78590E-15     6.93593E-15         30.8739
              31    -891.347E-18    -17.0395E-15        -4.88357
              32     2.74289E-15    -5.29592E-15        -2.63070
              33    -21.8561E-15    -4.47146E-15         4.64546
              34    -7.34222E-15     6.73173E-15         19.8779
              35    -15.3592E-15     7.56131E-15         66.5805
              36    -3.54571E-15     3.45387E-15         4.22119
              37    -13.3579E-15     2.75949E-15        -1.88776
              38    -15.3371E-15     9.23628E-15         6.68812
              39    -26.4257E-15     9.05568E-15         14.7460
              40    -17.9360E-15     15.3546E-15         3.97237
              41    -2.57516E-15    -2.03996E-15    -372.200E-03
              42    -7.19773E-15    -2.05640E-15        -3.23735
              43    -20.4050E-15     9.54988E-15         8.24522
              44    -16.2354E-15     12.1702E-15         32.8425
              45    -22.7539E-15     8.10733E-15        -9.62890
              46    -9.24087E-15     6.71314E-15    -999.950E-03
              47    -19.6287E-15     17.1818E-15        -19.4659
              48     875.418E-18    -518.471E-18         25.7615
              49     2.81169E-15    -18.8944E-15         66.3355
              50    -2.77450E-15     4.25394E-15         4.67010
              51     9.36152E-15    -23.7117E-15        -9.80481
              52     5.46993E-15    -14.6890E-15        -6.14780
              53     5.09785E-15    -14.8473E-15         15.8772
              54     254.483E-18    -25.9288E-15         36.3384
              55     6.89921E-15    -27.3239E-15         29.0467
              56     172.666E-18    -3.94099E-15     778.974E-03
              57     991.738E-18    -4.12871E-15    -579.667E-03
              58    -16.8921E-15    -7.47217E-15         56.2853
              59     2.36036E-15    -7.76625E-15         3.06664
              60     684.090E-18    -2.69760E-15     352.422E-03
              61    -15.4471E-15     15.7758E-15         14.8217
              62     5.04985E-15    -11.7778E-15        -43.4800
              63    -18.7093E-15     13.6931E-15        -15.3409
              64    -15.0225E-15     8.98795E-15        -24.8634
              65    -19.1563E-15     11.2793E-15        -37.6595
              66     798.420E-18    -8.94528E-15         58.2188
              67    -2.83580E-15    -2.57182E-15        -1.23281
              68    -2.52034E-15    -3.79785E-15        -3.23169
              69     103.901E-18    -719.685E-18    -523.965E-03
              70    -1.17577E-15    -3.11384E-15        -2.41616
              71    -8.49594E-15    -1.45652E-15         3.41614
              72    -16.8770E-15    -23.8170E-15        -51.3269
              73    -15.6735E-15     668.622E-18         56.0881
              74    -14.9047E-15     4.33908E-15         33.8901
              75    -17.7783E-15     11.4543E-15         9.61382
              76    -9.81222E-15    -6.81037E-15         44.5983
              77    -232.198E-18    -12.2859E-15         32.9486
              78     30.6199E-18    -12.2948E-15         12.8566
              79    -566.382E-18    -2.71618E-15     931.068E-03
              80     228.599E-18    -102.171E-18     18.0229E-03
              81     464.259E-18    -6.91634E-15         2.24204
              82     6.24389E-15    -17.6016E-15        -4.08052
              83    -31.0451E-15    -4.19838E-15         49.0439
              84    -19.6564E-15    -3.58078E-15         32.8031
              85    -1.07798E-15    -14.2958E-15         18.1833
              86    -1.51405E-15    -4.55622E-15         5.69937
              87    -3.84397E-15     2.97803E-15        -12.3033
              88    -20.4095E-15     9.65728E-15        -22.6178
              89    -16.3470E-15    -5.55955E-15         3.65157
              90    -17.1651E-15    -3.06404E-15         42.5402
              91    -760.193E-18    -9.27218E-15         10.0866
              92    -16.7317E-15     9.85661E-15         1.05904
              93    -2.80607E-15    -3.40993E-15        -1.55761
              94    -9.51899E-15    -1.06907E-15         25.6569
              95    -233.390E-18    -19.7443E-15         50.4198
              96    -12.6944E-15     6.89630E-15        -4.48852
              97    -10.8873E-15     1.00279E-15         10.5479


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         5: Value =  1.22025E+06 Freq =   175.81     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     617.428E-18     2.19173E-15        -3.01567
              18    -934.353E-18    -1.83258E-15     949.110E-03
              19     265.577E-18    -1.79129E-15         2.74955
              20     1.59576E-15     1.70272E-15        -2.28622
              21    -1.23892E-15     3.68713E-15         13.5167
              22    -6.74232E-15     3.64142E-15         7.31133
              23     594.814E-18    -4.48359E-15        -11.7205
              24    -3.73166E-15    -3.36827E-15         6.38095
              25    -1.94015E-15     84.5897E-18         68.4983
              26    -1.19137E-15    -3.01940E-15        -2.81386
              27    -7.71578E-15     4.73781E-15        -9.07523
              28    -3.83931E-15     372.855E-18         11.7941
              29     698.206E-18     1.86691E-15         35.8322
              30    -328.957E-18     4.77398E-15         26.1943
              31    -458.989E-18     89.0077E-18         44.0716
              32    -1.45616E-15     2.57731E-15     71.6103E-03
              33    -4.33792E-15     1.81657E-15         58.3602
              34    -83.6531E-18     2.82124E-15         11.9598
              35    -1.11202E-15     1.92136E-15         38.5180
              36    -508.997E-18     1.92833E-15         2.43710
              37    -2.45462E-15    -3.62499E-15        -1.00786
              38    -629.650E-18     61.8571E-18        -17.9906
              39    -2.34242E-15     1.29951E-15        -28.1011
              40    -4.98679E-15    -1.31106E-15        -34.1884
              41    -961.948E-18    -628.008E-18     481.919E-03
              42    -1.78535E-15    -2.31276E-15         5.79532
              43    -2.24607E-15    -791.731E-18         33.0468
              44    -1.59766E-15     1.66470E-15         31.9336
              45    -2.54825E-15    -2.40536E-15         37.1521
              46    -630.817E-18    -911.014E-18     450.043E-03
              47    -3.67305E-15    -593.488E-18         63.2180
              48     1.32472E-15    -487.097E-18         3.86297
              49     1.93591E-15    -4.93973E-15         22.7275
              50     571.233E-18     601.565E-18         1.13414
              51    -7.57700E-15    -1.69387E-15        -44.7055
              52    -2.18481E-15    -164.312E-18         2.44528
              53    -2.00511E-15    -534.434E-18        -17.7021
              54    -837.923E-18    -3.14234E-15        -29.3962
              55    -2.06138E-15    -2.16892E-15        -54.0944
              56    -149.683E-18    -393.878E-18    -354.324E-03
              57    -117.406E-18    -363.522E-18     334.591E-03
              58    -1.94960E-15    -1.47882E-15         3.03306
              59    -363.568E-18    -442.918E-18        -2.03922
              60    -88.8451E-18    -201.406E-18    -180.312E-03
              61    -2.79355E-15    -507.699E-18        -67.7777
              62    -9.28926E-15     5.32718E-15         6.46810
              63    -787.493E-18    -4.77964E-15        -46.5412
              64    -1.41320E-15    -4.83342E-15         18.9607
              65    -1.60006E-15    -3.93978E-15         7.80289
              66    -995.763E-18    -691.029E-18        -53.3387
              67    -1.08510E-15    -1.48358E-15         1.10391
              68    -1.12612E-15    -1.66862E-15         2.39258
              69    -41.6712E-18    -179.288E-18     242.713E-03
              70    -742.707E-18    -1.00553E-15         1.11983
              71    -1.90829E-15    -563.132E-18         1.34580
              72    -10.9658E-15    -1.96414E-15        -2.26912
              73    -3.60467E-15     2.71690E-15         63.8344
              74    -1.28686E-15    -1.38562E-15         64.8749
              75    -1.97721E-15    -624.999E-18         68.1002
              76    -1.40186E-15     154.548E-18         49.4010
              77     2.79927E-18    -2.56173E-15        -14.3512
              78    -783.032E-18    -1.27156E-15        -6.30377
