********************************************************************************
Field Output Report, written Mon Mar 24 21:42:30 2025

Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Increment      0: Base State

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
              73              0.              0.              0.
              74              0.              0.              0.
              75              0.              0.              0.
              76              0.              0.              0.
              77              0.              0.              0.
              78              0.              0.              0.
              79              0.              0.              0.
              80              0.              0.              0.
              81              0.              0.              0.
              82              0.              0.              0.
              83              0.              0.              0.
              84              0.              0.              0.
              85              0.              0.              0.
              86              0.              0.              0.
              87              0.              0.              0.
              88              0.              0.              0.
              89              0.              0.              0.
              90              0.              0.              0.
              91              0.              0.              0.
              92              0.              0.              0.


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         1: Value =   44288.     Freq =   33.494     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -82.9086E-18     404.691E-18         1.46359
              18    -1.21264E-15     1.37517E-15         2.37486
              19     128.256E-18    -88.1477E-18         2.03103
              20     118.920E-18    -141.429E-18         2.30811
              21     2.01125E-15     2.05030E-15         9.64516
              22     300.594E-18    -6.55758E-15         9.76158
              23     867.419E-18     2.47725E-15         9.73669
              24    -4.43568E-15     4.78811E-15         11.0836
              25     3.37429E-15    -2.34324E-15         10.9686
              26    -723.253E-18     1.50943E-15         11.2070
              27     4.26380E-15    -4.65546E-15         10.3028
              28     1.87548E-15    -4.06373E-15         10.9430
              29     1.51895E-15    -4.40325E-15         25.1527
              30     11.8159E-18     1.58043E-15         7.28229
              31     2.14579E-15    -4.87304E-15         46.3342
              32     344.913E-18     1.74605E-15         32.6636
              33    -3.05803E-15     6.70760E-15         40.1583
              34     1.65577E-15    -2.01362E-15         41.4903
              35     2.44811E-15    -4.19232E-15         44.5262
              36     1.08911E-15    -2.32382E-15         55.9544
              37    -711.713E-18     2.91002E-15         6.34926
              38    -2.74421E-15     3.47982E-15         4.77814
              39     356.484E-18     1.80981E-15         2.37639
              40     615.950E-18     1.01640E-15     654.688E-03
              41     740.429E-18     2.08952E-15         12.4844
              42     646.221E-18    -662.110E-18     283.489E-03
              43     1.07625E-15    -1.10571E-15     715.827E-03
              44     1.84519E-15    -2.41738E-15         4.36005
              45     1.65647E-15    -2.71470E-15         4.64378
              46     1.79913E-15    -1.97638E-15         3.95497
              47     1.57985E-15    -3.40293E-15         6.72972
              48    -200.029E-18    -1.59077E-15     594.090E-03
              49     1.94370E-15    -3.29985E-15         12.1762
              50     804.640E-18    -1.82760E-15         3.94541
              51     1.25970E-15    -2.68277E-15         10.2514
              52     596.929E-18    -1.14929E-15     585.298E-03
              53     1.38879E-15    -3.54200E-15         13.6960
              54     1.57959E-15    -2.31948E-15         3.92874
              55     1.32858E-15    -1.05027E-15     506.948E-03
              56     2.73679E-15    -2.13797E-15         15.1344
              57     311.996E-18    -289.025E-18     31.8669E-03
              58    -154.578E-18     843.930E-18         1.35535
              59    -375.381E-18     1.31293E-15         2.83343
              60     50.3589E-18     847.143E-18         1.77575
              61    -102.451E-18     1.42200E-15         4.09787
              62     46.9529E-18     314.999E-18     100.840E-03
              63     2.72041E-18     50.0206E-18     5.80733E-03
              64     176.212E-18     434.716E-18     111.930E-03
              65     776.917E-18    -1.45794E-15         34.2778
              66     4.08102E-15    -4.44049E-15         24.2934
              67     2.57465E-15    -4.69891E-15         28.9821
              68    -2.61064E-15     4.45442E-15         26.1541
              69    -140.732E-18     668.256E-18     643.155E-03
              70     7.79307E-18     627.620E-18     692.164E-03
              71     1.17088E-15    -4.18718E-15         16.7782
              72     2.35969E-15    -3.71036E-15         25.1421
              73     1.33325E-15    -3.96106E-15         32.5070
              74     616.125E-18     2.76444E-15         36.7419
              75     528.385E-18    -4.78139E-15         27.6817
              76     1.89236E-15    -5.13405E-15         30.0115
              77     2.90312E-15    -3.09221E-15         10.8416
              78     146.806E-18     1.98196E-15         9.64884
              79     76.0726E-18     128.160E-18     84.1255E-03
              80     220.657E-18     489.625E-18     132.856E-03
              81     99.4458E-18     332.349E-18     57.3375E-03
              82    -26.0583E-18     1.09415E-15         1.40724
              83     318.786E-18     1.38504E-15         5.29830
              84     132.700E-18     989.479E-18         1.04523
              85     2.30516E-15    -3.08445E-15         12.2113
              86     2.62815E-15    -3.72877E-15         21.8571
              87     3.44999E-15    -5.13649E-15         37.0574
              88     706.832E-18     1.75529E-15         6.25891
              89    -685.143E-18     3.05727E-15         13.6205
              90     747.624E-18     2.36325E-15         18.5643
              91     207.019E-18     359.591E-18     177.395E-03
              92     384.982E-18     825.647E-18     391.639E-03


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         2: Value =  1.52406E+05 Freq =   62.133     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -1.26926E-15     697.979E-18        -1.25051
              18    -35.1773E-18    -156.344E-18        -2.97449
              19    -1.00259E-15    -371.141E-18         1.83430
              20    -879.055E-18    -1.15912E-15    -961.683E-03
              21    -1.58204E-15     256.274E-18        -27.1854
              22     2.10113E-15     596.701E-18        -26.1969
              23     1.25857E-15    -967.921E-18         44.5945
              24     1.32538E-15     803.947E-18         47.9027
              25     237.858E-18     6.10554E-15         34.8040
              26     4.51011E-15     478.139E-18         33.8943
              27     1.20531E-15     3.99466E-15        -43.2340
              28     2.86767E-15     216.633E-18        -44.1986
              29     1.08901E-15     3.39709E-15        -27.0618
              30     487.605E-18    -1.55595E-15         11.7833
              31    -1.73968E-15    -439.489E-18        -33.5864
              32     270.493E-18    -2.08929E-15         38.6597
              33     513.658E-18     897.071E-18         45.4915
              34    -146.236E-18     7.44836E-15         31.6093
              35     275.786E-18     3.83660E-15        -28.7691
              36    -2.50195E-15    -2.75607E-15         2.53207
              37     48.2740E-18     602.106E-18         1.26970
              38    -343.705E-18     2.09626E-15         11.0239
              39    -245.277E-18     336.459E-18        -2.17198
              40    -1.08786E-15     496.820E-18        -2.39070
              41    -72.2678E-18     643.011E-18        -9.05363
              42     185.385E-18     557.223E-18    -829.575E-03
              43     355.641E-18     1.06353E-15        -2.84321
              44     326.310E-18     653.752E-18        -6.93301
              45     432.565E-18     349.755E-18        -7.03596
              46     154.781E-18     783.944E-18        -6.95460
              47     751.126E-18     600.932E-18        -10.2600
              48     638.779E-18     154.597E-18        -1.73359
              49     67.6272E-18     752.661E-18        -18.4800
              50     1.41204E-15     1.42111E-15        -3.93587
              51     1.59088E-15     3.35489E-15        -3.41898
              52     514.915E-18    -164.020E-18        -2.02298
              53     1.57308E-15     2.43636E-15        -24.1818
              54     742.992E-18     2.32313E-15         2.99444
              55    -205.043E-18     1.64454E-15         2.86529
              56     514.091E-18     5.27943E-15         16.0869
              57    -74.3540E-18     120.946E-18     824.181E-06
              58     198.764E-18    -798.533E-18         2.71337
              59     548.864E-18    -999.023E-18         4.45554
              60     456.996E-18    -739.236E-18         3.48191
              61     396.180E-18    -1.19627E-15         7.52284
              62    -56.0586E-18    -380.133E-18     294.050E-03
              63    -34.0198E-18    -58.2438E-18     25.4581E-03
              64    -213.977E-18    -325.470E-18     666.544E-03
              65     560.265E-18    -2.11790E-15        -30.2514
              66     1.91065E-15     2.37734E-15        -49.7519
              67     1.29063E-15     2.52084E-15        -49.8523
              68    -305.231E-18     1.32406E-15         18.7142
              69     297.104E-18    -642.211E-18     993.896E-03
              70     198.532E-18    -573.730E-18         1.18663
              71    -228.329E-18     537.703E-18        -25.2631
              72    -255.926E-18     357.894E-18        -33.7849
              73     1.38887E-15     4.16401E-15         7.31178
              74    -324.410E-18    -774.605E-18        -6.97486
              75    -965.299E-18     1.45706E-15        -36.9957
              76    -866.736E-18     164.656E-18        -36.3308
              77    -188.193E-18     1.49596E-15        -20.7102
              78     673.506E-18    -1.67749E-15         18.3203
              79    -312.079E-18    -197.431E-18     179.757E-03
              80    -223.849E-18    -418.811E-18     996.850E-03
              81    -102.253E-18    -240.078E-18     255.328E-03
              82     92.4940E-18    -836.803E-18         4.32365
              83     293.767E-18    -1.45184E-15         12.2474
              84    -54.1893E-18    -521.838E-18         5.37621
              85    -175.080E-18     919.386E-18        -19.7202
              86     290.510E-18     796.075E-18        -33.7421
              87    -483.227E-18     427.665E-18        -44.6048
              88     452.185E-18    -1.59274E-15         19.3083
              89     1.17235E-15    -1.33478E-15         20.0907
              90     433.147E-18    -2.27896E-15         34.2970
              91    -408.829E-18    -380.254E-18     982.155E-03
              92    -207.236E-18    -597.902E-18         4.51808


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         3: Value =  1.64108E+05 Freq =   64.474     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     1.18147E-15    -118.889E-18    -148.643E-03
              18     776.314E-18    -205.650E-18    -733.250E-03
              19     2.03579E-15    -481.557E-18         1.06551
              20     749.867E-18     646.852E-18         2.63744
              21    -148.549E-18     179.683E-18        -44.9790
              22    -3.64730E-15     25.9432E-18        -45.8790
              23    -4.06374E-15     1.20225E-15        -33.3411
              24    -4.08434E-15     2.16378E-15        -36.7482
              25    -1.51089E-15    -2.64766E-15         47.9777
              26    -1.93932E-15     5.66903E-15         49.5881
              27    -4.17449E-15    -1.12477E-15         35.8082
              28    -3.36676E-15     2.93822E-15         35.4066
              29    -1.58137E-15    -1.37800E-15         34.8061
              30    -1.13525E-15     3.29074E-15        -1.39215
              31     649.159E-18    -703.732E-18        -24.8060
              32    -841.681E-18     5.77577E-15         24.1629
              33    -3.86347E-15     621.064E-18        -29.9606
              34     1.62263E-15    -3.28546E-15         46.8217
              35    -864.523E-18    -2.04271E-15         34.4380
              36    -86.7318E-18     1.74579E-15        -6.54573
              37    -815.097E-18     611.130E-18        -10.4121
              38    -1.24170E-15    -115.494E-18        -11.1607
              39    -461.861E-18     435.906E-18        -5.61809
              40     338.163E-18     44.6175E-18        -3.71347
              41    -908.944E-18     319.829E-18        -26.1319
              42    -654.235E-18    -69.1173E-18     592.698E-03
              43    -1.04638E-15    -132.304E-18         2.31220
              44    -1.98466E-15     680.958E-18    -412.035E-03
              45    -1.92008E-15     892.346E-18        -2.29744
              46    -1.55941E-15     570.327E-18         1.32974
              47    -2.21397E-15     699.199E-18        -6.86646
              48    -850.544E-18     74.8311E-18        -2.65932
              49    -2.15421E-15     1.11136E-15        -5.43539
              50    -1.13048E-15    -298.317E-18         6.06052
              51    -955.381E-18    -1.72355E-15         14.7788
              52    -647.166E-18     812.406E-18         2.14744
              53    -1.82274E-15    -191.880E-18         25.2292
              54    -479.293E-18    -1.51344E-15         7.50562
              55    -88.8675E-18    -746.350E-18         3.71490
              56     344.082E-18    -2.54849E-15         31.3457
              57     63.1705E-18    -57.4219E-18     83.0363E-03
              58    -496.117E-18     1.45384E-15        -1.24223
              59    -768.431E-18     2.27768E-15     6.94129E-03
              60     61.9576E-18     2.57088E-15         3.58200
              61    -971.398E-18     2.30400E-15        -2.55024
              62     416.616E-18     892.625E-18     306.422E-03
              63     74.2169E-18     25.8185E-18    -12.7644E-03
              64     199.573E-18     432.690E-18    -650.393E-03
              65    -2.00888E-15     1.17880E-15        -50.0032
              66    -4.47555E-15     1.06976E-15         30.4117
              67    -2.72835E-15     173.671E-18         43.3536
              68    -1.92817E-15     29.9570E-18        -33.3444
              69    -301.589E-18     1.41758E-15    -31.1474E-03
              70    -5.95318E-18     1.56004E-15     762.614E-03
              71    -1.97400E-15     383.582E-18        -22.8623
              72    -1.82751E-15     1.14042E-15        -11.6148
              73    -648.745E-18    -3.00999E-15         43.2028
              74    -935.806E-18     547.555E-18        -43.1893
              75    -1.52209E-15    -1.42823E-15        -47.1644
              76    -1.51084E-15     278.694E-18        -29.0193
              77    -2.07763E-15     629.377E-18         7.13686
              78    -1.92233E-15     3.02748E-15        -6.94663
              79     510.384E-18    -9.01232E-18    -40.5481E-03
              80     191.530E-18     380.256E-18    -829.471E-03
              81     135.712E-18     375.083E-18    -272.974E-03
              82    -510.140E-18     1.25017E-15        -3.07764
              83    -1.28229E-15     2.35421E-15        -6.62938
              84    -411.344E-18     673.996E-18        -4.38345
              85    -1.81843E-15     1.03845E-15     12.6020E-03
              86    -2.67873E-15     1.50770E-15         2.58571
              87    -2.01224E-15     1.32762E-15         8.39693
              88    -1.97062E-15     2.05398E-15        -12.6357
              89    -1.91873E-15     4.03026E-15         4.24733
              90    -2.26447E-15     3.87337E-15        -14.5331
              91     561.676E-18     96.0442E-18    -538.002E-03
              92    -146.794E-18     261.492E-18        -3.40833


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         4: Value =  2.03203E+05 Freq =   71.744     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -1.42074E-15     1.55949E-15        -1.39899
              18    -523.557E-18     282.701E-18    -239.588E-03
              19    -1.61406E-15    -1.47770E-15        -1.07498
              20    -1.21432E-15    -1.19565E-15     582.889E-03
              21    -270.539E-18    -2.49325E-15        -51.8010
              22     6.00207E-15     1.01469E-15        -51.4478
              23    -2.94858E-15    -1.35442E-15         64.3292
              24     5.10585E-15     4.73446E-15         65.6264
              25    -5.18702E-15     12.1808E-15        -56.5516
              26     3.70524E-15     619.616E-18        -56.8055
              27     5.52815E-15     10.2732E-15         54.3667
              28     2.38431E-15     2.12076E-15         53.5962
              29     301.000E-18     8.17818E-15         23.5212
              30    -2.65343E-15    -3.22278E-15         4.05774
              31     1.14126E-15     314.491E-18        -13.7593
              32    -4.12560E-15    -5.00044E-15        -22.5997
              33     362.236E-18    -3.25531E-15         32.8072
              34    -2.87133E-15     12.7305E-15        -28.4217
              35     256.896E-18     8.53716E-15         17.1514
              36    -5.31878E-15    -4.00510E-15    -947.121E-03
              37     2.90099E-15    -137.453E-18     620.542E-03
              38     2.25559E-15     4.57843E-15         13.6480
              39     946.643E-18    -528.162E-18        -3.80646
              40    -699.859E-18    -2.91191E-18        -4.51439
              41     1.68523E-15    -877.192E-18        -16.1742
              42     949.653E-18     1.59575E-15     873.496E-03
              43     1.68754E-15     3.06154E-15         3.42301
              44     2.43325E-15     1.97139E-15         1.00891
              45     2.30465E-15     1.05451E-15        -1.14935
              46     2.31709E-15     2.36663E-15         3.07563
              47     2.92014E-15     1.31121E-15        -5.87639
              48     1.70938E-15     453.811E-18        -2.94717
              49     2.99463E-15     1.58732E-15        -2.12588
              50     646.678E-18     3.41302E-15         3.81133
              51     696.886E-18     6.91573E-15         1.39885
              52     137.430E-18     503.764E-18         2.42391
              53     1.42683E-15     5.32761E-15         25.7556
              54    -849.016E-18     6.27525E-15        -5.07395
              55    -2.11947E-15     3.89557E-15        -4.65327
              56    -2.55795E-15     9.55506E-15        -24.4607
              57    -462.766E-18     643.007E-18    -33.6615E-03
              58    -1.62121E-15    -1.54032E-15         2.46152
              59    -1.23186E-15    -2.41057E-15     974.815E-03
              60    -929.375E-18    -1.65864E-15        -3.60434
              61    -2.14861E-15    -2.60966E-15         5.24049
              62    -729.973E-18    -999.358E-18    -321.704E-03
              63    -118.400E-18    -182.247E-18     30.1398E-03
              64    -1.59018E-15    -980.748E-18         1.17496
              65     4.95581E-15    -4.81677E-15        -40.0165
              66     4.07994E-15     7.13011E-15         44.5109
              67     2.77987E-15     6.61534E-15         47.8885
              68     2.43239E-15    -248.105E-18         18.4195
              69    -947.676E-18    -1.30498E-15     315.303E-03
              70    -729.421E-18    -1.36428E-15    -682.420E-03
              71     2.40013E-15    -425.375E-18        -21.0067
              72     2.96747E-15     1.01218E-15        -4.89620
              73    -107.460E-18     10.5448E-15        -13.2251
              74     2.55304E-15    -4.24745E-15        -13.5512
              75     2.62536E-15     1.89621E-15        -45.0290
              76     1.14840E-15     45.1836E-18        -22.9598
              77     3.25214E-15     4.39099E-15         13.5686
              78    -2.98128E-15    -3.67254E-15         13.4293
              79    -894.514E-18    -690.686E-18     177.024E-03
              80    -1.45749E-15    -1.23981E-15         1.59215
              81    -1.07347E-15    -758.907E-18     479.497E-03
              82    -1.98018E-15    -1.93452E-15         5.73347
              83    -3.10139E-15    -2.92059E-15         12.5033
              84    -2.27284E-15    -1.31545E-15         8.32215
              85     3.10878E-15     2.49555E-15         4.75138
              86     3.66315E-15     3.08049E-15         11.0080
              87     1.24508E-15     3.54388E-15         17.0867
              88    -3.24444E-15    -3.15242E-15         23.8390
              89    -2.00483E-15    -4.33062E-15        -3.80271
              90    -4.04168E-15    -3.98387E-15         26.2717
              91    -1.57813E-15    -1.22292E-15         1.29996
              92    -2.13554E-15    -1.48929E-15         7.08625


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         5: Value =  4.93198E+05 Freq =   111.77     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -1.88295E-15     7.49011E-15        -6.83396
              18    -3.55578E-15     2.62755E-15    -96.3189E-03
              19    -3.39822E-15    -4.29928E-15        -1.54906
              20    -6.69349E-15    -5.90263E-15    -921.416E-03
              21    -6.46470E-15    -5.33883E-15         75.1115
              22     8.36017E-15     4.97070E-15         74.7860
              23    -15.9319E-15    -14.8340E-15         56.5161
              24    -4.39448E-15     26.8509E-15         67.3844
              25     3.22095E-15     36.1384E-15         62.5809
              26     10.2160E-15    -1.62890E-15         63.1298
              27     27.3198E-15     34.8142E-15         61.9971
              28     31.1563E-15    -3.21016E-15         63.4468
              29     16.4529E-15     24.5178E-15         13.7677
              30    -7.80901E-15    -9.02927E-15         4.54290
              31     5.25232E-15     848.302E-18        -31.1901
              32    -1.63642E-15    -15.4238E-15         5.16693
              33    -18.4093E-15    -10.1750E-15        -4.12567
              34     4.23705E-15     30.8470E-15        -3.56190
              35     20.7069E-15     30.9598E-15        -20.5961
              36    -14.4041E-15    -17.0019E-15        -59.2498
              37     1.33442E-15     5.20851E-15         1.83488
              38    -4.54986E-15     19.6829E-15         13.6409
              39     282.456E-18     1.20074E-15         4.63639
              40    -3.01649E-15     1.98656E-15         6.81102
              41     2.75779E-15     2.63789E-15         16.0485
              42     3.62348E-15     5.75518E-15     918.472E-03
              43     6.93941E-15     10.6771E-15         4.05001
              44     7.02481E-15     9.96401E-15         2.35579
              45     5.14605E-15     7.84994E-15         2.72819
              46     7.38737E-15     10.2397E-15         3.12648
              47     5.34690E-15     7.12875E-15         6.67587
              48     2.02068E-15     3.35622E-15         4.83660
              49     8.00964E-15     8.84333E-15         6.68449
              50     12.3546E-15     9.00875E-15         2.18385
              51     12.9207E-15     23.0495E-15     349.024E-03
              52     6.31744E-15    -1.42692E-15         3.82953
              53     19.7560E-15     14.8069E-15         23.0850
              54     4.44923E-15     20.1875E-15         2.75522
              55    -1.60269E-15     11.0018E-15         5.80667
              56     5.30750E-15     30.4297E-15         17.5708
              57    -978.548E-18     1.54473E-15     71.1424E-03
              58    -5.48426E-15    -4.95252E-15         1.63978
              59    -4.40676E-15    -6.56900E-15         1.60643
              60    -2.27067E-15    -5.42440E-15         3.70957
              61    -7.13392E-15    -7.73855E-15         3.92796
              62    -1.88137E-15    -3.20231E-15     466.495E-03
              63    -253.564E-18    -691.584E-18     36.4549E-03
              64    -5.26428E-15    -3.69043E-15     927.674E-03
              65     6.13092E-15    -17.3544E-15         14.5456
              66     29.2454E-15     19.5548E-15         35.2265
              67     29.0316E-15     19.5227E-15         37.4093
              68    -7.51023E-15     11.4597E-15    -739.351E-03
              69    -2.86565E-15    -4.30204E-15     283.938E-03
              70    -2.12846E-15    -4.27564E-15     853.592E-03
              71     2.62872E-15     4.17835E-15         22.0833
              72     8.93742E-15     7.15559E-15         5.27181
              73     7.16217E-15     34.8519E-15        -1.66359
              74    -4.07266E-15    -14.4301E-15        -12.5611
              75     2.27805E-15     8.12523E-15         37.0638
              76     2.99424E-15     3.66634E-15         9.61747
              77     11.2463E-15     17.3118E-15         10.7318
              78    -9.64569E-15    -11.2140E-15         10.4011
              79    -2.56414E-15    -2.48522E-15     129.529E-03
              80    -4.58811E-15    -4.67949E-15         1.53897
              81    -3.44594E-15    -2.77106E-15     303.401E-03
              82    -7.46903E-15    -7.05756E-15         4.46439
              83    -9.92790E-15    -9.43049E-15         9.64425
              84    -9.48791E-15    -6.81747E-15         7.31259
              85     8.79163E-15     12.0453E-15         6.66106
              86     14.8533E-15     11.2800E-15         7.96214
              87     13.3733E-15     10.1232E-15        -7.72026
              88    -11.1399E-15    -12.7809E-15         20.2585
              89    -6.57374E-15    -10.1902E-15         7.19863
              90    -12.5776E-15    -10.0362E-15         17.3898
              91    -4.92282E-15    -4.91420E-15         1.44733
              92    -7.82786E-15    -7.82854E-15         7.45068


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         6: Value =  9.84371E+05 Freq =   157.91     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
