********************************************************************************
Field Output Report, written Mon Mar 24 21:47:45 2025

Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Increment      0: Base State

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         1: Value =   43813.     Freq =   33.314     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     1.04107E-15     906.199E-18         2.45087
              18     208.582E-18    -1.34509E-15         2.84900
              19    -793.674E-18     499.349E-18         2.34403
              20    -894.847E-18     631.484E-18         2.21579
              21     3.28566E-15    -299.847E-18         12.5577
              22     868.680E-18     3.01809E-15         12.4306
              23     4.95507E-15    -2.26243E-15         11.2106
              24    -3.22341E-15    -1.29008E-15         10.9811
              25    -1.47914E-15    -283.503E-18         7.59547
              26    -389.456E-18    -2.75566E-15         7.60326
              27    -3.47673E-15    -236.697E-18         10.9635
              28    -1.27266E-15    -2.00141E-15         11.0425
              29     3.98520E-15    -222.102E-18         10.3316
              30    -544.749E-18    -2.54204E-15         36.0975
              31    -1.33721E-15     30.5276E-18         21.6243
              32     898.955E-18    -487.849E-18         45.3586
              33    -2.69748E-15     516.400E-18         30.8732
              34    -2.79890E-15     64.5992E-18         38.3781
              35     904.143E-18     4.41684E-15         45.4880
              36    -729.815E-18     2.47905E-15         41.7626
              37    -294.279E-18    -1.48077E-15         23.7703
              38    -4.10881E-15     851.651E-18         49.0937
              39     1.37968E-15     724.795E-18         3.37222
              40     591.481E-18    -97.8428E-18         1.54888
              41     1.63442E-15     459.877E-18     610.727E-03
              42     536.051E-18     289.084E-18     17.4555E-03
              43    -424.310E-18    -172.691E-18     662.958E-03
              44    -1.06497E-15    -575.076E-18     546.759E-03
              45    -934.390E-18     696.236E-18         7.54024
              46     8.24465E-18     179.421E-18     559.810E-03
              47     2.46210E-15    -2.41741E-15         30.3842
              48    -3.48935E-15     514.480E-18         5.46081
              49    -1.29550E-15     300.275E-18     172.587E-03
              50    -802.319E-18     469.692E-18    -38.3006E-03
              51    -2.12556E-15    -345.062E-18         3.04998
              52    -1.15745E-15    -187.356E-18     435.005E-03
              53    -1.81985E-15    -549.608E-18         12.3086
              54    -499.789E-18     132.534E-18     26.7183E-03
              55     1.53378E-15    -1.99597E-18     587.713E-03
              56     2.00177E-15    -1.66975E-15         9.50042
              57     378.921E-18    -2.48132E-15         5.99917
              58    -755.544E-18    -1.01561E-15     356.959E-03
              59    -2.31432E-15     1.05491E-15         23.9568
              60    -744.666E-18    -1.15065E-15         37.1302
              61    -1.12826E-15    -521.268E-18         5.70312
              62     127.998E-18    -68.6657E-18         10.1111
              63    -1.02494E-15     186.120E-18         8.23285
              64    -1.44759E-15     3.03782E-15         56.4863


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         2: Value =  1.62657E+05 Freq =   64.188     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     2.12797E-15     1.20376E-15         2.85408
              18    -1.05845E-15     452.699E-18     816.912E-03
              19     555.563E-18    -655.586E-18        -1.50345
              20    -777.531E-18     405.729E-18        -3.18836
              21     5.75924E-15    -8.73434E-15         49.8946
              22     6.77459E-15     3.82651E-15         50.4633
              23     9.29141E-15    -6.51774E-15         29.1606
              24    -9.45263E-15    -4.35934E-15         26.4975
              25    -9.75995E-15     1.14776E-15        -51.4872
              26     3.64165E-15     6.72925E-15        -52.2195
              27     9.90839E-15    -8.96428E-15        -20.1865
              28    -3.02149E-15    -4.07364E-15        -18.1459
              29     7.33460E-15    -2.24597E-15         1.54549
              30     10.1458E-15     1.66186E-15        -7.35685
              31    -8.52804E-15    -1.65424E-15         26.2298
              32    -5.73210E-15     10.4081E-15         6.40693
              33    -5.54644E-15    -735.598E-18        -58.4904
              34    -2.08656E-15    -813.639E-18        -33.7719
              35    -1.42343E-15     4.83876E-15         40.5435
              36    -748.415E-18     15.1055E-15         32.5356
              37    -257.806E-18     10.8919E-15        -46.9274
              38    -5.94769E-15     5.51513E-15        -35.9433
              39    -347.533E-18    -4.92907E-15         6.46853
              40    -3.81246E-15    -2.71544E-15         1.79393
              41     3.16914E-15    -2.81436E-15         4.91341
              42     1.38184E-15    -793.636E-18     359.783E-03
              43    -2.98951E-15    -757.627E-18         1.70524
              44     3.17551E-15    -1.49333E-15    -914.807E-03
              45     3.55753E-15    -46.0199E-18         4.99076
              46     1.13974E-15     1.18752E-15         2.35646
              47     10.4764E-15     6.39997E-15         26.1824
              48    -1.91207E-15    -651.279E-18        -11.8588
              49    -3.66756E-15     583.437E-18        -4.98253
              50    -1.00385E-15     186.761E-18    -251.199E-03
              51    -4.05896E-15     2.02567E-15        -3.75986
              52    -1.91921E-15    -522.149E-18    -981.922E-03
              53    -3.25488E-15     1.62398E-15        -14.8402
              54    -879.262E-18     230.394E-18    -54.5415E-03
              55     3.37303E-15    -1.73730E-15         1.93587
              56     4.03586E-15     674.666E-18        -5.72139
              57     3.40550E-15     1.49879E-15        -8.57214
              58     2.23427E-15     1.82591E-15        -2.87241
              59    -10.0303E-15    -2.07486E-15        -32.3103
              60    -3.69877E-15     9.35162E-15        -26.8355
              61    -7.59922E-15    -2.97200E-15         8.15565
              62    -8.99060E-15    -5.99991E-15         13.2984
              63     7.90467E-15     224.381E-18         2.10122
              64     2.09962E-15     12.7623E-15         1.42821


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         3: Value =  1.73187E+05 Freq =   66.234     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     6.24077E-15     3.99512E-15        -1.03539
              18    -326.007E-18    -5.16917E-15         3.78591
              19    -1.61420E-15    -2.53607E-15        -3.28116
              20    -6.89000E-15     1.90115E-15     464.392E-03
              21     5.92451E-15    -3.01458E-15         33.3682
              22     2.53047E-15     14.7799E-15         30.8761
              23     6.90091E-15    -12.0353E-15        -59.5406
              24    -31.2690E-15    -7.85726E-15        -60.5438
              25     4.14928E-15    -854.361E-18        -20.4445
              26     6.44552E-15     13.0433E-15        -19.2596
              27    -9.15241E-15    -7.18652E-15         50.2625
              28     21.6355E-15    -15.5028E-15         51.2229
              29     8.10144E-15    -8.37751E-15        -22.1516
              30     3.96288E-15    -26.4181E-15         46.6106
              31    -6.90970E-15    -6.58830E-15        -17.1944
              32     8.43146E-15     9.93941E-15        -45.8107
              33     7.56347E-15     2.21870E-15        -16.8750
              34    -5.27034E-15    -10.9745E-15         35.3693
              35     1.33843E-15     19.9442E-15         17.8942
              36    -9.45997E-15     4.55192E-15        -44.0370
              37     11.0578E-15     8.37120E-15        -27.8134
              38    -16.2528E-15     11.1006E-15        -9.08888
              39     1.44560E-15    -5.44308E-15         1.77113
              40    -5.57515E-15    -6.42102E-15        -1.79026
              41     5.01068E-15     304.309E-18         3.35440
              42     2.25823E-15     360.106E-18     186.018E-03
              43    -7.38816E-15    -3.10721E-15        -3.76833
              44    -3.50229E-15    -5.16392E-15         2.49679
              45    -42.4171E-18     439.513E-18         12.9948
              46    -262.969E-18     1.69262E-15         1.44320
              47     13.7811E-15    -7.93404E-15         35.5841
              48    -2.34936E-15     5.70779E-15    -981.117E-03
              49    -2.98559E-15     1.31438E-15        -1.81321
              50    -3.08861E-15     2.08151E-15    -71.2016E-03
              51     4.33277E-15     608.215E-18         4.38477
              52     2.90542E-15    -2.49752E-15         3.62805
              53     7.53770E-15    -1.39886E-15         19.2850
              54    -852.649E-18     647.788E-18     42.5193E-03
              55     1.33941E-15    -4.60850E-15        -3.75055
              56     4.68507E-15    -2.49556E-15        -15.2569
              57     1.92506E-15     1.94675E-15        -8.88578
              58    -111.075E-18     2.22550E-15    -976.423E-03
              59     7.51922E-15    -709.877E-18         10.3836
              60     6.76787E-15     7.27547E-15        -34.9100
              61    -14.3163E-15    -9.57657E-15        -10.9121
              62    -12.7170E-15    -13.3687E-15        -8.87559
              63     820.894E-18    -284.827E-18         14.6467
              64     391.416E-18     31.8893E-15         3.68191


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         4: Value =  2.28996E+05 Freq =   76.161     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -316.046E-18    -5.84281E-18    -52.8335E-03
              18     1.49244E-15    -1.06223E-15    -330.729E-03
              19    -673.563E-18     52.1313E-18     455.195E-03
              20    -435.764E-18    -950.456E-18     208.395E-03
              21     3.50152E-15     70.5076E-18         61.7230
              22     4.91849E-15     4.52810E-15         60.9498
              23    -2.05586E-15    -2.20286E-15        -54.2429
              24     1.00458E-15    -4.19863E-15        -54.3641
              25     1.62741E-15     6.97051E-15         57.2937
              26     3.73831E-15     1.99990E-15         56.9120
              27    -8.83129E-15     1.65959E-15        -59.4633
              28     2.82465E-15    -2.21751E-15        -59.6987
              29     581.302E-18    -2.14727E-15        -7.00472
              30    -7.56310E-15    -6.04649E-15        -23.5760
              31     3.06858E-15    -2.38393E-15        -7.02741
              32     6.07581E-15    -249.868E-18        -7.85852
              33     3.28131E-15     7.98740E-15         34.6355
              34    -816.564E-18    -2.59797E-15        -34.3698
              35     4.13136E-15     2.02160E-15         27.7136
              36     1.44009E-15    -7.45430E-15        -21.1480
              37     2.57364E-15     818.021E-18         41.1422
              38     1.17820E-15     5.12695E-15         1.60993
              39     1.00940E-15    -242.301E-18         4.79174
              40     1.13662E-15    -917.221E-18        -1.18826
              41     888.480E-18     12.7484E-18         6.48801
              42     74.3077E-18     24.6938E-18     432.104E-03
              43     570.797E-18    -1.67233E-15        -3.35421
              44    -2.15638E-15    -350.441E-18        -2.58957
              45     848.739E-18     494.618E-18         1.79587
              46     1.83699E-15     914.708E-18         2.62441
              47     2.09955E-15     232.083E-18         20.4903
              48     689.242E-18     3.93640E-15         4.65329
              49     200.366E-18     2.27180E-15         5.76033
              50    -171.592E-18     648.045E-18     297.302E-03
              51     2.92510E-15    -726.547E-18        -5.30375
              52     1.00896E-15    -1.36155E-15        -4.37938
              53     1.14863E-15    -2.92567E-15        -22.4988
              54     278.068E-18    -425.340E-18    -74.5906E-03
              55    -898.270E-18    -655.189E-18        -3.34849
              56     2.09803E-15    -1.63196E-15         4.23311
              57     2.05813E-15    -273.757E-18         8.63243
              58     176.161E-18     325.349E-18         3.06241
              59     4.42762E-15     3.43634E-15        -9.10867
              60     5.25505E-15     2.27580E-15         17.0856
              61     1.88141E-15    -2.19447E-15        -8.19922
              62     3.38745E-15    -1.83231E-15        -3.99788
              63    -1.80194E-15    -110.803E-18        -4.14695
              64    -672.509E-18     3.31737E-15        -4.84110


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         5: Value =  4.79535E+05 Freq =   110.21     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     2.48328E-15    -4.71380E-15    -669.335E-03
              18     1.31340E-15    -4.89720E-15    -65.5424E-03
              19    -6.02230E-15    -1.56397E-15        -1.55704
              20    -10.4495E-15     3.07628E-15    -590.430E-03
              21     24.6747E-15     10.5934E-15         59.8940
              22     13.9460E-15     23.2154E-15         58.3556
              23     10.4438E-15    -19.5912E-15         68.3015
              24    -4.02058E-15    -16.8181E-15         65.7479
              25     1.60984E-15    -466.414E-18         68.0505
              26     22.4601E-15    -5.02297E-15         67.2716
              27    -1.68906E-15    -19.0765E-15         69.3236
              28     21.1789E-15    -325.789E-18         68.6168
              29     13.4332E-15    -30.1206E-15         5.81214
              30    -6.90128E-15    -17.3490E-15        -8.96135
              31     11.9050E-15    -6.82198E-15         5.95942
              32     8.43240E-15    -12.4389E-15        -19.9813
              33     18.7257E-15     222.510E-18         19.4494
              34    -12.9869E-15     2.15605E-15         2.47026
              35    -6.97874E-15     18.6834E-15        -20.6650
              36     13.7571E-15    -585.151E-18     705.356E-03
              37     18.2200E-15    -6.50306E-15         21.3642
              38    -29.1588E-15     17.0348E-15        -34.1561
              39     8.75869E-15    -8.10808E-15         3.31814
              40     684.910E-18    -10.9977E-15     462.496E-03
              41     11.0032E-15    -72.0897E-18         8.08808
              42     4.74324E-15    -1.72853E-15     711.643E-03
              43     50.9777E-18    -9.21757E-15         4.36247
              44     490.442E-18    -8.04694E-15         3.32196
              45     4.99227E-15     3.28717E-15         4.05470
              46     3.07835E-15     5.60060E-15         2.72344
              47     14.7019E-15     17.3963E-15    -76.1759E-03
              48     1.00827E-15     8.52012E-15         6.95059
              49    -6.30279E-15     2.26648E-15         9.58042
              50    -5.23809E-15     2.83505E-15     808.526E-03
              51     9.50603E-15     7.14129E-15         2.85439
              52     1.17638E-15     3.75693E-15         5.44676
              53     6.73006E-15     14.0411E-15         15.4309
              54    -1.77589E-15     2.20172E-15     96.9798E-03
              55    -274.713E-18    -9.12368E-15         4.99830
              56     10.9229E-15    -29.3167E-15         1.22962
              57     7.10795E-15    -20.0161E-15         3.53054
              58     2.42449E-15    -4.45357E-15         3.74361
              59     15.5153E-15     9.64204E-15         10.0991
              60     3.04200E-15    -13.5080E-15        -19.8708
              61    -1.37686E-15    -16.0177E-15         8.25444
              62     3.79291E-15    -20.8480E-15         4.54795
              63     13.8289E-15     4.91802E-15         5.07066
              64    -8.15265E-15     56.4959E-15        -57.0032


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         6: Value =  9.61669E+05 Freq =   156.07     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     8.54135E-15     10.1131E-15        -4.12468
              18     4.62587E-15    -12.1970E-15        -6.82669
              19    -12.3074E-15     3.19809E-15         5.14919
              20    -15.9630E-15    -3.09853E-15         3.00556
              21    -4.93469E-15    -32.7344E-15         73.5977
              22    -42.4013E-15     32.1868E-15         72.7594
              23     61.8348E-15    -31.4248E-15        -24.2523
              24    -34.6320E-15    -33.3142E-15        -17.6762
              25     22.0651E-15     12.1346E-15        -81.1068
              26     41.4704E-15     2.20125E-15        -81.1774
              27    -39.8405E-15     38.6720E-15         41.6925
              28     44.6289E-15     30.2122E-15         32.8655
              29     47.5087E-15    -27.1671E-15         21.7798
              30    -13.4345E-15    -1.09280E-15        -59.6999
              31    -30.8569E-15    -11.8155E-15        -29.9490
              32     37.7131E-15    -3.97433E-15         51.0639
              33     28.6711E-15     3.79585E-15         11.9035
              34     14.1833E-15     2.90407E-15         12.5003
              35    -32.1867E-15    -4.59327E-15        -40.0582
              36     7.74157E-15     7.09812E-15        -1.92734
              37     40.8416E-15     2.13403E-15         5.13975
              38     13.3606E-15     13.4323E-15         40.8824
              39    -7.72297E-15    -14.5607E-15     8.18077E-03
              40    -15.1493E-15    -11.8199E-15        -2.82889
              41     2.00961E-15    -7.16044E-15         11.2090
              42     1.50646E-15    -659.648E-18         1.03495
              43    -10.5437E-15    -8.75078E-15        -1.15754
              44    -12.9295E-15     3.35728E-15         2.07346
              45    -33.4661E-15     28.4030E-15        -16.7116
              46    -12.2106E-15     5.85224E-15         3.04306
              47    -20.2083E-15     6.54583E-15        -49.4621
              48     12.2431E-15     20.2926E-15         3.14325
              49    -1.05178E-15     4.89112E-15        -11.6849
              50    -3.74198E-15     2.87124E-15        -1.00243
              51     19.6560E-15     19.8365E-15         7.83651
              52     6.26043E-15     9.75991E-15         2.67625
              53     21.8309E-15     21.3922E-15         23.2577
              54    -1.24184E-15     2.99400E-15     234.505E-03
              55     14.4566E-15    -8.78514E-15        -1.87920
              56     36.2394E-15    -16.7497E-15         20.9216
              57     23.9552E-15    -13.3594E-15         7.29277
              58     7.19067E-15    -666.600E-18        -4.55098
              59     30.6512E-15     24.1211E-15         31.2376
              60     32.7914E-15    -13.3864E-15         61.3711
              61    -27.0943E-15    -20.0303E-15        -8.51203
              62    -33.4290E-15    -24.6052E-15        -15.9965
              63    -34.6725E-15     31.5478E-15        -20.7772
              64     11.4983E-15     21.2045E-15        -23.6928


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         7: Value =  1.07087E+06 Freq =   164.70     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     95.5567E-18    -1.03135E-15         4.48337
              18     1.24076E-15    -3.50638E-15        -2.13369
              19     648.907E-18    -1.70627E-15         5.68111
              20    -5.84296E-15    -7.39656E-15        -6.63483
              21    -9.24517E-15     11.9815E-15        -39.0676
              22     2.47592E-15     10.3572E-15        -30.5977
              23    -15.4434E-15     557.417E-18        -75.8382
              24     992.444E-18    -291.013E-18        -74.0674
              25     18.8864E-15     27.8202E-15         37.6463
              26     2.57437E-15     2.74669E-15         24.6423
              27    -9.22130E-15     13.5328E-15         78.9825
              28     28.4099E-15     1.22456E-15         83.8416
              29    -12.8699E-15    -350.618E-18         18.1763
              30     1.43361E-15    -6.56516E-15        -19.6781
              31     9.75837E-15     2.72641E-15         31.1776
              32     2.75136E-15    -3.47118E-15         45.5325
              33     9.68758E-15     18.6851E-15        -35.6380
              34     12.7040E-15     5.55518E-15        -51.3796
              35     11.4580E-15     11.7882E-15         39.2264
              36    -9.04291E-15    -20.5974E-15         45.4388
              37     1.65575E-15     2.38315E-15         30.2017
              38     8.43293E-15     8.72675E-15        -59.7653
              39     1.50110E-15     4.38595E-15         2.83720
              40     1.96360E-15     1.97374E-15         2.09225
              41    -2.92790E-15     3.77269E-15        -6.67494
              42    -697.494E-18     845.597E-18    -621.952E-03
              43     1.21768E-15    -606.341E-18        -4.78634
              44    -3.38200E-15     1.70640E-15         2.85971
              45    -2.46791E-15     3.21398E-15        -7.34988
              46     711.475E-18     811.971E-18    -723.210E-03
              47    -1.67096E-15    -2.81953E-15        -16.1804
              48     8.46017E-15     13.7436E-15        -12.5720
              49     4.55306E-15     7.04898E-15         7.90894
              50     785.299E-18     996.227E-18     862.624E-03
              51     11.3859E-15     2.00516E-15        -6.53631
              52     6.97587E-15    -2.86626E-15         7.90471
              53     17.8957E-15     2.28832E-15        -14.1516
              54     740.181E-18    -1.44204E-15     78.8805E-03
              55    -5.10444E-15    -1.19879E-15        -5.18995
              56    -7.58777E-15     1.70489E-15         28.8356
              57    -4.27454E-15     1.24943E-15         20.6492
              58    -694.923E-18     216.894E-18     820.381E-03
              59     22.8095E-15     17.5148E-15        -54.5982
              60     2.47925E-15     477.960E-18         37.7630
              61     4.45509E-15     790.663E-18    -745.590E-03
              62     3.57712E-15     4.89964E-15         12.6175
              63    -9.52069E-15     2.52792E-15        -2.36704
              64     38.7544E-18    -3.48046E-15        -4.07055


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         8: Value =  1.62287E+06 Freq =   202.75     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -3.45016E-15    -5.66496E-15         6.94421
              18     20.1012E-15    -324.313E-18        -9.09823
              19    -3.34530E-15     17.3295E-15        -2.68856
              20     15.6421E-15     1.80486E-15         4.79592
              21     33.7849E-15    -44.3089E-15        -15.1877
              22    -3.70943E-15    -3.97330E-15        -1.43302
              23     42.7523E-15    -41.9952E-15        -42.0911
              24     74.9004E-15    -40.3901E-15        -48.9532
              25    -25.9712E-15     8.73642E-15         11.6933
              26     76.0551E-15    -51.2666E-15         20.7892
